Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario2,2,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,3,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,4,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,5,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,6,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,7,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,8,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,9,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,10,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario2,1,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,2,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,3,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,4,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,5,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,6,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,7,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,8,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,9,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,10,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario2,1,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,2,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,3,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,4,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,5,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,6,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,7,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,8,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,9,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,10,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario2,1,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,2,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,3,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,4,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,5,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,6,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,7,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,8,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,9,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,10,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario2,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario2,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario2,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario2,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario2,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario2,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario2,1,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332204432124323
Scenario2,2,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332493555873708
Scenario2,3,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333158914305162
Scenario2,4,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332703467687545
Scenario2,5,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333233504070368
Scenario2,6,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00331994933941578
Scenario2,7,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00334524084335979
Scenario2,8,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00331997296346952
Scenario2,9,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333512416395552
Scenario2,10,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333035084985034
Scenario2,1,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00496745880627003
Scenario2,2,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00492542392702333
Scenario2,3,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00499223107662772
Scenario2,4,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00495119720692228
Scenario2,5,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00495362355809004
Scenario2,6,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00494924973502009
Scenario2,7,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00498774711953942
Scenario2,8,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00498997606076657
Scenario2,9,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00496332829052548
Scenario2,10,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00497202444367773
Scenario2,1,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.0016847517830243
Scenario2,2,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168898055527933
Scenario2,3,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00167196175717699
Scenario2,4,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00169036423146718
Scenario2,5,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00173024660235499
Scenario2,6,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00169002593525391
Scenario2,7,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.0017051721972674
Scenario2,8,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00171444051404634
Scenario2,9,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00169880478616413
Scenario2,10,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168722121146736
Scenario2,1,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,2,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,3,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,4,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,5,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,6,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,7,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,8,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,9,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,10,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario2,1,Server,Server1,Processing,Throughput,NumberEntered,Total,5661
Scenario2,2,Server,Server1,Processing,Throughput,NumberEntered,Total,5687
Scenario2,3,Server,Server1,Processing,Throughput,NumberEntered,Total,5698
Scenario2,4,Server,Server1,Processing,Throughput,NumberEntered,Total,5619
Scenario2,5,Server,Server1,Processing,Throughput,NumberEntered,Total,5794
Scenario2,6,Server,Server1,Processing,Throughput,NumberEntered,Total,5688
Scenario2,7,Server,Server1,Processing,Throughput,NumberEntered,Total,5676
Scenario2,8,Server,Server1,Processing,Throughput,NumberEntered,Total,5705
Scenario2,9,Server,Server1,Processing,Throughput,NumberEntered,Total,5651
Scenario2,10,Server,Server1,Processing,Throughput,NumberEntered,Total,5818
Scenario2,1,Server,Server1,Processing,Throughput,NumberExited,Total,5659
Scenario2,2,Server,Server1,Processing,Throughput,NumberExited,Total,5686
Scenario2,3,Server,Server1,Processing,Throughput,NumberExited,Total,5697
Scenario2,4,Server,Server1,Processing,Throughput,NumberExited,Total,5618
Scenario2,5,Server,Server1,Processing,Throughput,NumberExited,Total,5792
Scenario2,6,Server,Server1,Processing,Throughput,NumberExited,Total,5688
Scenario2,7,Server,Server1,Processing,Throughput,NumberExited,Total,5675
Scenario2,8,Server,Server1,Processing,Throughput,NumberExited,Total,5705
Scenario2,9,Server,Server1,Processing,Throughput,NumberExited,Total,5651
Scenario2,10,Server,Server1,Processing,Throughput,NumberExited,Total,5817
Scenario2,1,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,2,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,3,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,4,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,5,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,6,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,7,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,8,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,9,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,10,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario2,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00596021287481966
Scenario2,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00600091058711892
Scenario2,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00597840257065078
Scenario2,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00600538606006105
Scenario2,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0060081724268704
Scenario2,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00599629777870855
Scenario2,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00603206631122595
Scenario2,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00598140554036372
Scenario2,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00598225673035646
Scenario2,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.00600799371700941
Scenario2,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario2,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0114298575095404
Scenario2,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0159190739026869
Scenario2,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.013269646549869
Scenario2,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0132825997848931
Scenario2,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0132894974377979
Scenario2,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0142084387589865
Scenario2,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0136928875292153
Scenario2,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.013442751156271
Scenario2,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0143194912857965
Scenario2,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0136349866828844
Scenario2,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00400618035445355
Scenario2,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.0040104091267068
Scenario2,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00399339032860624
Scenario2,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00402695154129518
Scenario2,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00405167517378358
Scenario2,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00401145450668317
Scenario2,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00402660076869577
Scenario2,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00403586908547471
Scenario2,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00402023335759338
Scenario2,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00400864978289661
Scenario2,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5659
Scenario2,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5686
Scenario2,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5697
Scenario2,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5618
Scenario2,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5792
Scenario2,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5688
Scenario2,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5675
Scenario2,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5704
Scenario2,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5649
Scenario2,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5817
Scenario2,1,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,2,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,3,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,4,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,5,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,6,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,7,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,8,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,9,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,10,Sink,Sink1,[Object],Costs,CapitalCost,Total,0
Scenario2,1,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,2,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,3,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,4,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,5,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,6,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,7,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,8,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,9,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,10,Sink,Sink1,[Object],Costs,TotalCost,Total,0
Scenario2,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,10,Sink,Sink1,InputBuffer,Content,NumberInStation,Average,0
Scenario2,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,10,Sink,Sink1,InputBuffer,Content,NumberInStation,Maximum,1
Scenario2,1,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,2,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,3,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,4,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,5,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,6,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,7,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,8,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
Scenario2,9,Sink,Sink1,InputBuffer,Content,NumberInStation,Minimum,0
